id_municipio,municipio,sigla_uf,regiao,populacao,area_km2,pib_mil_reais,vab_agropecuaria,vab_industria,vab_servicos,vab_adm_publica
2912905,Ibirataia,BA,Nordeste,14476,318.129,206991,39816,14152,66748,73899
2913002,Ibitiara,BA,Nordeste,16463,1834.002,113539,11859,4566,32411,58452
2913101,Ibititá,BA,Nordeste,17048,573.033,155356,36222,11868,36884,62186
2913200,Ibotirama,BA,Nordeste,27076,1740.113,415176,23160,54074,186050,108402
2913309,Ichu,BA,Nordeste,6232,138.016,56326,4569,3918,14962,30499
2913408,Igaporã,BA,Nordeste,15661,836.586,198181,15361,55415,46723,64163
2913457,Igrapiúna,BA,Nordeste,12963,591.312,211118,70920,35137,36363,58171
2913507,Iguaí,BA,Nordeste,27006,860.223,246107,46571,11606,73497,103248
2913606,Ilhéus,BA,Nordeste,157639,1588.555,5165434,172100,1276420,2097989,661272
2913705,Inhambupe,BA,Nordeste,40720,1082.283,625516,261752,32025,138433,167586
2913804,Ipecaetá,BA,Nordeste,14229,372.565,105039,9525,5588,23523,62556
2913903,Ipiaú,BA,Nordeste,45969,280.454,567652,33419,44463,263709,177454
2914000,Ipirá,BA,Nordeste,59281,3105.281,664074,73425,81075,238196,217169
2914109,Ipupiara,BA,Nordeste,9954,1055.76,100298,6607,8219,41505,36089
2914208,Irajuba,BA,Nordeste,7295,459.047,77968,5235,3061,30478,30403
2914307,Iramaia,BA,Nordeste,7874,1708.115,102575,19074,4094,33669,38342
2914406,Iraquara,BA,Nordeste,25728,991.822,897724,50397,468305,187695,99230
2914505,Irará,BA,Nordeste,29305,267.88,285797,19788,16619,103229,125895
2914604,Irecê,BA,Nordeste,74050,319.174,1531592,47938,114428,879067,275244
2914653,Itabela,BA,Nordeste,30901,924.914,513989,109962,39186,179267,139994
2914703,Itaberaba,BA,Nordeste,64795,2386.39,995761,55219,104145,466939,257468
2914802,Itabuna,BA,Nordeste,214123,401.028,4200887,36544,540211,2283837,833399
2914901,Itacaré,BA,Nordeste,29051,726.265,427090,61290,23048,193493,124963
2915007,Itaeté,BA,Nordeste,16164,1331.822,126615,17172,7173,31686,63186
2915106,Itagi,BA,Nordeste,12140,310.621,128429,23053,6517,34491,58602
2915205,Itagibá,BA,Nordeste,14331,810.993,1102618,55092,741058,206045,71629
2915304,Itagimirim,BA,Nordeste,6784,876.8,127478,40678,5625,36477,35947
2915353,Itaguaçu da Bahia,BA,Nordeste,14650,4310.238,152646,17547,37845,26102,61356
2915403,Itaju do Colônia,BA,Nordeste,6515,1225.287,89468,35340,4311,15322,31967
2915502,Itajuípe,BA,Nordeste,20309,270.752,255369,41925,39468,69839,85650
2915601,Itamaraju,BA,Nordeste,64423,2360.584,1109786,282039,104769,387125,241279
2915700,Itamari,BA,Nordeste,7971,143.479,103343,34892,4266,22719,37100
2915809,Itambé,BA,Nordeste,22474,1534.575,294534,72658,21941,78179,109467
2915908,Itanagra,BA,Nordeste,6433,533.634,81829,6101,12439,20005,40193
2916005,Itanhém,BA,Nordeste,19231,1394.174,293429,110056,13935,74243,82771
2916104,Itaparica,BA,Nordeste,22440,121.373,246765,7995,17583,110311,94142
2916203,Itapé,BA,Nordeste,8300,453.144,106333,30717,5814,25719,39722
2916302,Itapebi,BA,Nordeste,10173,1013.074,335601,44738,201712,31790,52530
2916401,Itapetinga,BA,Nordeste,77408,1651.158,1466169,71340,359432,543484,319229
2916500,Itapicuru,BA,Nordeste,36173,1557.685,438660,171535,26573,89012,135235
2916609,Itapitanga,BA,Nordeste,10284,420.663,94612,21603,3897,19108,47377
2916708,Itaquara,BA,Nordeste,8375,344.093,100679,36687,4388,20719,35056
2916807,Itarantim,BA,Nordeste,19937,1674.029,330772,109298,49281,68680,86370
2916856,Itatim,BA,Nordeste,14588,547.51,430369,5741,30854,244488,65241
2916906,Itiruçu,BA,Nordeste,12482,322.243,120556,19438,6657,39653,46952
2917003,Itiúba,BA,Nordeste,36140,1650.593,351480,58694,13266,101467,162950
2917102,Itororó,BA,Nordeste,20394,313.839,250715,30459,37702,76550,90091
2917201,Ituaçu,BA,Nordeste,19095,1199.374,256554,97914,14275,57281,78032
2917300,Ituberá,BA,Nordeste,28870,415.428,367367,69298,29621,126630,113306
2917334,Iuiu,BA,Nordeste,11038,1525.142,133299,43989,5720,29272,47415
2917359,Jaborandi,BA,Nordeste,8176,9955.113,1344176,1005405,76371,166808,43226
2917409,Jacaraci,BA,Nordeste,14855,1332.42,122734,15166,5096,36245,58413
2917508,Jacobina,BA,Nordeste,80749,2192.905,1866382,39884,656447,735670,282470
2917607,Jaguaquara,BA,Nordeste,54913,924.512,677732,69162,33759,297888,207180
2917706,Jaguarari,BA,Nordeste,33915,2466.009,1197315,9715,706987,300679,133871
2917805,Jaguaripe,BA,Nordeste,19162,863.424,206796,64422,8302,37112,82726
2917904,Jandaíra,BA,Nordeste,10742,640.772,168106,76993,6502,30073,47740
2918001,Jequié,BA,Nordeste,156277,2969.039,3175607,77838,389022,1648896,627447
2918100,Jeremoabo,BA,Nordeste,40832,4267.488,501169,121184,32885,152349,166732
2918209,Jiquiriçá,BA,Nordeste,14576,238.66,150225,32231,6897,40602,61506
2918308,Jitaúna,BA,Nordeste,10470,262.05,175501,45936,9331,48719,62587
2918357,João Dourado,BA,Nordeste,25606,913.258,296792,52545,20016,98986,99640
2918407,Juazeiro,BA,Nordeste,219544,6721.237,5182686,377813,666388,2486074,963723
2918456,Jucuruçu,BA,Nordeste,8856,1457.656,127605,65613,3402,18832,36736
2918506,Jussara,BA,Nordeste,15241,1355.173,113552,13277,6932,31401,56584
2918555,Jussari,BA,Nordeste,5706,329.19,71426,18852,2128,15067,33256
2918605,Jussiape,BA,Nordeste,5777,589.763,68637,12272,3676,19799,29197
2918704,Lafaiete Coutinho,BA,Nordeste,3663,498.11,55228,16617,2201,10897,23764
2918753,Lagoa Real,BA,Nordeste,15870,912.222,119480,14510,5427,31561,60687
2918803,Laje,BA,Nordeste,24214,449.834,292274,68951,11845,85743,104818
2918902,Lajedão,BA,Nordeste,3993,624.353,112925,65156,3972,17192,23411
2919009,Lajedinho,BA,Nordeste,3735,846.728,60929,6527,2374,25834,18550
2919058,Lajedo do Tabocal,BA,Nordeste,8591,382.937,78267,11827,3864,22858,34984
2919108,Lamarão,BA,Nordeste,8078,189.257,64992,6625,3552,14341,38450
2919157,Lapão,BA,Nordeste,27323,642.882,302184,52360,34337,83724,109543
2919207,Lauro de Freitas,BA,Nordeste,204669,57.942,7322788,2470,1167752,3892123,999930
2919306,Lençóis,BA,Nordeste,11586,1283.328,170248,25601,10918,72496,50151
2919405,Licínio de Almeida,BA,Nordeste,12357,856.626,157145,14738,22680,56501,49909
2919504,Livramento de Nossa Senhora,BA,Nordeste,46372,1952.51,574693,106651,33923,223546,168655
2919553,Luís Eduardo Magalhães,BA,Nordeste,92671,4036.094,8833179,1476999,1519224,3842421,416131
2919603,Macajuba,BA,Nordeste,11318,701.171,90666,10583,4663,25066,46571
2919702,Macarani,BA,Nordeste,19056,1210.106,226872,72214,6784,52077,88058
2919801,Macaúbas,BA,Nordeste,50481,2459.102,430548,33696,27873,154460,190638
2919900,Macururé,BA,Nordeste,7752,2545.856,67455,5810,2636,17744,38183
2919926,Madre de Deus,BA,Nordeste,21754,32.201,515753,2775,64442,260824,139974
2919959,Maetinga,BA,Nordeste,2386,614.834,50031,4442,2993,18408,21036
2920007,Maiquinique,BA,Nordeste,10294,588.297,204964,33537,39521,64456,48214
2920106,Mairi,BA,Nordeste,18535,906.68,158649,22505,6666,51069,68636
2920205,Malhada,BA,Nordeste,16875,1979.193,187955,70132,10035,33300,65590
2920304,Malhada de Pedras,BA,Nordeste,8326,550.55,80501,12253,4291,23797,35917
2920403,Manoel Vitorino,BA,Nordeste,12944,2201.764,139733,35512,5847,34710,57281
2920452,Mansidão,BA,Nordeste,13822,3129.588,93635,13189,3954,20682,52207
2920502,Maracás,BA,Nordeste,19973,2413.27,655865,61728,269440,188878,97751
2920601,Maragogipe,BA,Nordeste,44902,437.61,402216,83229,18623,105674,179967
2920700,Maraú,BA,Nordeste,20664,848.885,343435,58634,21722,150982,95432
2920809,Marcionílio Souza,BA,Nordeste,10357,1099.283,94273,19994,4230,22588,43894
2920908,Mascote,BA,Nordeste,13619,742.689,161322,30843,6985,47847,64512
2921005,Mata de São João,BA,Nordeste,47643,605.168,1307567,19993,231151,632626,248140
2921054,Matina,BA,Nordeste,12359,773.278,91646,17060,3309,20786,47047
2921104,Medeiros Neto,BA,Nordeste,22741,1311.739,514264,103630,142416,135987,92601
2921203,Miguel Calmon,BA,Nordeste,25771,1599.672,272751,32305,19475,102110,102665
2921302,Milagres,BA,Nordeste,10838,420.358,144021,2665,6722,68973,47707
2921401,Mirangaba,BA,Nordeste,18603,1751.778,141314,24133,8911,30645,71359
2921450,Mirante,BA,Nordeste,8264,1172.86,78529,14492,3449,20043,37455
2921500,Monte Santo,BA,Nordeste,49145,3034.197,459587,62379,18919,142069,210834
2921609,Morpará,BA,Nordeste,8476,2093.872,78576,16404,3687,19398,35880
2921708,Morro do Chapéu,BA,Nordeste,35466,5744.969,626444,48076,261750,139761,135615
2921807,Mortugaba,BA,Nordeste,12063,528.214,106587,12328,6085,36295,45615
2921906,Mucugê,BA,Nordeste,8725,2462.153,774984,565927,37644,99835,47571
2922003,Mucuri,BA,Nordeste,42729,1787.626,2213929,95110,1227745,455704,225710
2922052,Mulungu do Morro,BA,Nordeste,10469,646.621,212754,12366,107222,27499,51584
2922102,Mundo Novo,BA,Nordeste,27153,1491.99,198985,34805,8699,53100,94996
2922201,Muniz Ferreira,BA,Nordeste,7464,104.54,66760,7835,4215,18071,33450
2922250,Muquém do São Francisco,BA,Nordeste,11479,3852.111,210272,52696,40442,47355,51474
2922300,Muritiba,BA,Nordeste,29420,86.311,276522,13308,25853,106635,111736
2922409,Mutuípe,BA,Nordeste,22340,275.854,470758,81545,20858,258310,86332
2922508,Nazaré,BA,Nordeste,28661,278.629,330399,15437,21739,135558,136594
2922607,Nilo Peçanha,BA,Nordeste,14156,388.936,185842,74104,9588,35301,61228
2922656,Nordestina,BA,Nordeste,13197,465.407,160704,7248,41370,43186,60011
2922706,Nova Canaã,BA,Nordeste,16482,804.617,174011,46848,5831,45897,70455
2922730,Nova Fátima,BA,Nordeste,7830,346.784,95116,13607,4970,34013,34807
2922755,Nova Ibiá,BA,Nordeste,6518,203.198,101835,45975,3764,17404,32744
2922805,Nova Itarana,BA,Nordeste,8328,475.381,73231,6579,4129,19649,38481
2922854,Nova Redenção,BA,Nordeste,9126,565.356,75482,11345,3689,18653,38962
2922904,Nova Soure,BA,Nordeste,27047,966.993,271385,46482,18886,76947,114068
2923001,Nova Viçosa,BA,Nordeste,44170,1316.379,575879,54469,58822,234302,172066
2923035,Novo Horizonte,BA,Nordeste,12653,627.5,105117,14794,8158,28329,48244
2923050,Novo Triunfo,BA,Nordeste,15445,278.487,103840,15233,4691,21031,59955
2923100,Olindina,BA,Nordeste,28373,637.317,241905,13993,18799,78296,113205
2923209,Oliveira dos Brejinhos,BA,Nordeste,21797,3313.418,291778,19801,80754,86205,80733
2923308,Ouriçangas,BA,Nordeste,8575,156.982,80572,5784,14842,18184,38936
2923357,Ourolândia,BA,Nordeste,17567,1544.988,279796,10394,119299,62855,71361
2923407,Palmas de Monte Alto,BA,Nordeste,21840,2560.027,237973,58694,17182,58293,89722
2923506,Palmeiras,BA,Nordeste,9123,737.454,107772,8198,18107,38486,36952
2923605,Paramirim,BA,Nordeste,21777,1087.06,270522,17727,42079,100647,90584
2923704,Paratinga,BA,Nordeste,32274,2624.998,260302,32121,10739,80354,121240
2923803,Paripiranga,BA,Nordeste,29124,442.186,454229,158946,17402,147468,105886
2923902,Pau Brasil,BA,Nordeste,9550,626.306,105694,29530,5527,24233,42543
2924009,Paulo Afonso,BA,Nordeste,119213,1544.388,3964729,31769,2335743,884360,520526
2924058,Pé de Serra,BA,Nordeste,13535,596.771,131268,24127,9117,32288,60998
2924108,Pedrão,BA,Nordeste,7438,158.488,52230,6341,2336,11415,30381
2924207,Pedro Alexandre,BA,Nordeste,16698,889.572,119243,31268,3791,22646,58242
2924306,Piatã,BA,Nordeste,16854,1825.857,242589,19974,65679,75395,68805
2924405,Pilão Arcado,BA,Nordeste,35295,11597.923,291131,51153,8919,76078,141148
2924504,Pindaí,BA,Nordeste,16308,628.468,296449,22513,150095,37904,63491
2924603,Pindobaçu,BA,Nordeste,20048,495.845,156836,10290,8469,46829,84658
2924652,Pintadas,BA,Nordeste,10353,647.144,109216,21020,5082,27222,43957
2924678,Piraí do Norte,BA,Nordeste,10050,193.427,116891,46489,4546,20029,42952
2924702,Piripá,BA,Nordeste,10253,511.756,79283,6369,4480,24543,40226
2924801,Piritiba,BA,Nordeste,25162,980.328,187717,26298,9025,59221,81851
2924900,Planaltino,BA,Nordeste,9415,955.454,79136,13004,3408,20022,39126
2925006,Planalto,BA,Nordeste,26581,769.0,309692,45780,21524,113614,102037
2925105,Poções,BA,Nordeste,46885,937.855,572944,32743,33354,274593,172522
2925204,Pojuca,BA,Nordeste,40401,314.932,1843255,9118,1120343,359976,187112
2925253,Ponto Novo,BA,Nordeste,14729,530.144,142450,13482,9129,41275,71661
2925303,Porto Seguro,BA,Nordeste,152529,2285.734,3775003,197896,277328,2251084,704963
2925402,Potiraguá,BA,Nordeste,6623,1111.567,114890,35650,9621,26449,38742
2925501,Prado,BA,Nordeste,28214,1692.1,625403,224932,42870,188898,139308
2925600,Presidente Dutra,BA,Nordeste,15180,232.064,132058,14006,9422,43556,58240
2925709,Presidente Jânio Quadros,BA,Nordeste,12028,1208.549,100235,12698,4851,28457,49862
2925758,Presidente Tancredo Neves,BA,Nordeste,28272,441.82,337994,89732,18294,93974,115783
2925808,Queimadas,BA,Nordeste,25428,2011.06,257595,35508,14332,82804,109590
2925907,Quijingue,BA,Nordeste,27672,1380.798,227708,24471,10066,65357,116043
2925931,Quixabeira,BA,Nordeste,8939,366.387,76980,8242,4611,22743,38283
2925956,Rafael Jambeiro,BA,Nordeste,22643,1090.552,396593,17641,14112,209825,91434
2926004,Remanso,BA,Nordeste,41324,4573.505,486107,76733,17294,178156,185148
2926103,Retirolândia,BA,Nordeste,14588,242.329,149704,13027,21345,44656,59526
2926202,Riachão das Neves,BA,Nordeste,22330,5977.931,1539859,1035030,71804,261512,101849
2926301,Riachão do Jacuípe,BA,Nordeste,33498,1155.418,409527,35307,40546,174950,123718
2926400,Riacho de Santana,BA,Nordeste,35757,3183.911,317645,50211,10656,105661,133922
2926509,Ribeira do Amparo,BA,Nordeste,14631,644.229,192311,82256,8347,31080,65235
2926608,Ribeira do Pombal,BA,Nordeste,54097,1252.144,715512,76925,51872,312881,208874
2926657,Ribeirão do Largo,BA,Nordeste,4896,1363.7,110954,54745,3154,17990,32349
2926707,Rio de Contas,BA,Nordeste,12878,1115.252,155831,36965,7869,50902,53661
2926806,Rio do Antônio,BA,Nordeste,15521,777.903,115515,10611,6061,35683,57173
2926905,Rio do Pires,BA,Nordeste,11672,656.223,100333,8876,5310,35420,44548
2927002,Rio Real,BA,Nordeste,41209,739.775,1030915,626455,35208,180571,163121
2927101,Rodelas,BA,Nordeste,9548,2207.159,143383,32543,9488,35991,54944
2927200,Ruy Barbosa,BA,Nordeste,30900,1991.772,392238,24856,56814,160111,120014
2927309,Salinas da Margarida,BA,Nordeste,16047,150.569,201345,71302,9468,45812,68069
2927408,Salvador,BA,Nordeste,2900319,693.442,62981326,52697,7154631,38143696,8893535
2927507,Santa Bárbara,BA,Nordeste,20971,347.021,180434,12064,14944,61776,81469
2927606,Santa Brígida,BA,Nordeste,13917,934.461,119246,15133,7642,33695,56236
2927705,Santa Cruz Cabrália,BA,Nordeste,28058,1462.942,549713,75660,57539,238315,140831
2927804,Santa Cruz da Vitória,BA,Nordeste,6241,284.083,71169,16562,3626,16469,31779
2927903,Santa Inês,BA,Nordeste,10583,379.27,76085,3590,5070,24510,38467
2928000,Santaluz,BA,Nordeste,37704,1623.445,521838,37263,114214,173818,155368
2928059,Santa Luzia,BA,Nordeste,12308,824.473,124187,30727,6173,27909,54786
2928109,Santa Maria da Vitória,BA,Nordeste,39707,1984.91,600085,66504,36429,250255,187886
2928208,Santana,BA,Nordeste,26792,1909.353,343471,91207,23802,100507,106062
2928307,Santanópolis,BA,Nordeste,8987,222.686,68800,6761,3838,17327,38012
2928406,Santa Rita de Cássia,BA,Nordeste,28613,6030.491,285736,66777,9721,88460,106997
2928505,Santa Terezinha,BA,Nordeste,10520,719.257,101309,8262,12607,26233,46470
2928604,Santo Amaro,BA,Nordeste,60190,494.502,1137499,72106,266626,382482,252872
2928703,Santo Antônio de Jesus,BA,Nordeste,103204,261.74,2449482,64126,356073,1295085,371211
2928802,Santo Estêvão,BA,Nordeste,53666,360.334,913473,17037,173012,384809,212675
2928901,São Desidério,BA,Nordeste,34764,15156.712,5846224,4191028,353310,889737,191193
2928950,São Domingos,BA,Nordeste,9085,289.963,88333,12709,6398,26765,37259
2929008,São Félix,BA,Nordeste,14784,103.226,172669,38440,13570,51793,62757
2929057,São Félix do Coribe,BA,Nordeste,15543,1751.671,238009,72040,12431,71111,63129
2929107,São Felipe,BA,Nordeste,21083,222.407,211989,48029,11017,64717,76298
2929206,São Francisco do Conde,BA,Nordeste,40664,269.715,13095067,17002,7341283,3096530,367956
2929255,São Gabriel,BA,Nordeste,18785,1146.054,152707,13759,9872,41912,80663
2929305,São Gonçalo dos Campos,BA,Nordeste,38315,294.768,1156472,32193,262053,471205,155878
2929354,São José da Vitória,BA,Nordeste,5562,127.925,67107,8475,2977,21679,28622
2929370,São José do Jacuípe,BA,Nordeste,10546,362.365,126577,21504,11109,39997,43067
2929404,São Miguel das Matas,BA,Nordeste,11733,230.906,176578,36026,6220,65836,44490
2929503,São Sebastião do Passé,BA,Nordeste,44554,536.678,849766,25523,261855,262010,183969
2929602,Sapeaçu,BA,Nordeste,17421,131.218,213065,25156,20130,67734,88096
2929701,Sátiro Dias,BA,Nordeste,17330,949.223,257706,117221,12810,42478,76562
2929750,Saubara,BA,Nordeste,12163,166.428,146219,26799,12020,44332,57422
2929800,Saúde,BA,Nordeste,12971,509.098,102999,8806,4458,33885,51595
2929909,Seabra,BA,Nordeste,44370,2402.17,625080,26437,35238,317133,173682
2930006,Sebastião Laranjeiras,BA,Nordeste,11586,1984.511,107168,26884,3575,24639,46612
2930105,Senhor do Bonfim,BA,Nordeste,79813,789.361,997788,15681,95515,495620,291134
2930154,Serra do Ramalho,BA,Nordeste,31362,2340.684,411279,113758,30704,106659,139353
2930204,Sento Sé,BA,Nordeste,41279,11980.172,1714711,55054,1215947,175336,188334
2930303,Serra Dourada,BA,Nordeste,17261,1592.245,199802,56761,13730,52849,66627
2930402,Serra Preta,BA,Nordeste,14531,595.297,138171,18522,8539,42111,62041
2930501,Serrinha,BA,Nordeste,81693,583.314,1085465,24926,94584,522808,330108
2930600,Serrolândia,BA,Nordeste,13490,322.022,118127,7778,9156,37924,56925
2930709,Simões Filho,BA,Nordeste,137117,201.528,6340237,11985,2200928,2175567,593739
2930758,Sítio do Mato,BA,Nordeste,13104,1627.806,119916,39224,7000,23052,45129
2930766,Sítio do Quinto,BA,Nordeste,9431,684.089,103227,19247,4969,28718,45249
2930774,Sobradinho,BA,Nordeste,23274,1355.972,842992,24871,572786,105435,116876
2930808,Souto Soares,BA,Nordeste,17118,1026.634,135851,6876,6107,43716,71252
2930907,Tabocas do Brejo Velho,BA,Nordeste,12515,1437.189,268071,24472,152198,31420,50934
2931004,Tanhaçu,BA,Nordeste,20383,1277.514,252999,59079,14690,77485,87979
2931053,Tanque Novo,BA,Nordeste,17518,729.516,182572,13099,8535,69445,73703
2931103,Tanquinho,BA,Nordeste,7936,243.839,66752,7992,3668,21474,30784
2931202,Taperoá,BA,Nordeste,21421,454.081,221530,45546,7465,63375,92606
2931301,Tapiramutá,BA,Nordeste,16939,714.691,148710,26398,9189,34034,74525
2931350,Teixeira de Freitas,BA,Nordeste,164290,1165.622,2875560,119246,225871,1523924,645730
2931400,Teodoro Sampaio,BA,Nordeste,7296,244.613,177343,8097,14893,105193,37604
2931509,Teofilândia,BA,Nordeste,22590,351.892,191244,12556,11328,68161,85511
2931608,Teolândia,BA,Nordeste,15097,289.782,216597,95788,9328,37353,69071
2931707,Terra Nova,BA,Nordeste,13018,193.241,170369,9341,45439,36789,59096
2931806,Tremedal,BA,Nordeste,15996,2010.316,133571,21778,6661,35533,63423
2931905,Tucano,BA,Nordeste,50903,2198.237,544589,37336,29445,219104,208351
2932002,Uauá,BA,Nordeste,23991,3060.116,234752,22661,11879,82217,104305
2932101,Ubaíra,BA,Nordeste,19860,659.08,228976,35745,13152,92375,75836
2932200,Ubaitaba,BA,Nordeste,18647,181.102,244475,11848,24043,101547,86780
2932309,Ubatã,BA,Nordeste,27481,177.643,223669,24342,11516,76880,95047
2932408,Uibaí,BA,Nordeste,13894,545.298,175916,17358,53513,39156,49297
2932457,Umburanas,BA,Nordeste,19573,1775.633,263228,7533,102570,60723,76249
2932507,Una,BA,Nordeste,18108,1126.733,333870,91083,18239,103258,95830
2932606,Urandi,BA,Nordeste,16672,902.402,199656,27544,26465,58059,66562
2932705,Uruçuca,BA,Nordeste,20312,510.098,296011,62840,18567,98065,93929
2932804,Utinga,BA,Nordeste,19330,633.76,185676,29859,9267,61336,73470
2932903,Valença,BA,Nordeste,97873,1123.975,1740629,186658,163523,797793,377907
2933000,Valente,BA,Nordeste,29111,394.877,268418,13438,20963,95191,111074
2933059,Várzea da Roça,BA,Nordeste,14135,468.407,111965,13679,6277,31468,55095
2933109,Várzea do Poço,BA,Nordeste,9247,206.478,116185,7878,4755,51992,35159
2933158,Várzea Nova,BA,Nordeste,12556,1225.892,231719,23098,97629,45956,55352
2933174,Varzedo,BA,Nordeste,8734,221.399,135059,38756,23536,28680,34648
